Identifier,Grade,Centering,Surface,Corners,Edges
3831385052,9.5,9.5,9.5,9.0,9.5
3831680001,9.0,9.0,9.0,9.5,9.5
3831680002,6.5,9.0,7.0,6.5,6.5
3831680003,9.0,9.0,9.0,9.0,9.0
3831680004,8.5,9.0,9.0,8.0,8.5
3831680005,8.5,8.5,8.5,8.5,8.5
3831680006,8.5,9.0,8.5,8.5,8.5
3831680007,8.5,8.5,9.0,8.5,9.0
3831680008,9.5,9.0,10.0,9.5,9.5
3831680009,9.5,9.0,10.0,9.5,9.5
3831680010,9.5,9.5,9.0,10.0,9.5
3831680011,9.5,9.5,9.5,9.5,9.5
3831680014,9.5,9.0,9.5,10.0,9.5
3831680015,9.5,9.5,10.0,9.5,9.5
3831680016,9.5,9.0,9.5,10.0,10.0
3831680018,9.5,9.0,10.0,10.0,9.5
3831680019,6.0,9.5,5.5,6.0,6.5
3831680020,9.5,10.0,9.5,9.0,10.0
3831680021,9.5,9.5,9.5,9.5,10.0
3831680022,9.0,9.0,9.5,9.0,9.0
3831680023,8.0,8.5,8.0,8.0,8.0
3831680026,7.0,8.5,6.5,7.5,7.5
3831680027,7.5,9.5,8.0,6.5,8.0
3831680028,9.0,9.0,9.0,10.0,9.5
3831680029,8.0,8.5,7.5,10.0,9.5
3831680030,7.5,8.5,8.0,6.5,7.5
3831680031,5.0,9.0,4.0,5.5,5.5
3833532001,9.0,9.0,9.5,9.0,9.0
3833532002,7.0,9.0,7.0,6.5,7.0
3833532003,4.5,9.5,4.0,6.0,4.5
3833532004,7.0,9.0,6.0,7.0,8.5
3833532005,5.0,8.5,4.0,6.0,6.0
3833532006,9.5,9.5,9.5,9.5,9.5
3833532007,9.0,9.5,8.5,9.0,9.0
3833532008,9.0,9.5,8.5,9.5,9.5
3833532009,9.0,9.5,8.5,9.5,9.5
3833532011,8.5,8.5,8.0,9.5,10.0
3833532012,8.0,9.0,7.5,8.5,9.0
3833532013,5.5,9.0,4.5,8.0,8.0
3833532014,8.0,9.0,7.5,10.0,9.0
3833532015,8.5,8.5,9.0,8.5,9.5
3833532016,5.0,8.5,4.0,6.5,5.5
3833532017,7.0,9.5,6.0,9.0,8.5
3833532018,7.0,9.0,6.0,9.5,9.0
3833532019,8.0,8.5,7.5,9.0,9.5
3833532020,8.0,9.0,8.0,8.0,8.0
3833532021,5.0,9.0,4.0,6.0,6.0
3833532022,5.5,9.5,4.5,7.0,7.0
3833532023,8.0,9.0,8.0,8.5,8.0
3834011001,9.0,8.5,9.5,9.5,9.5
3834011002,9.0,9.0,9.0,9.5,9.0
3834011003,8.5,8.5,8.5,8.5,8.5
3834011004,8.0,9.0,8.0,8.0,9.0
3834011005,8.5,8.5,8.5,8.5,9.0
3834011006,8.5,9.5,8.0,9.0,9.0
3834011007,9.0,9.5,9.0,9.0,9.0
3834011008,9.0,8.5,9.0,9.0,9.0
3834011009,9.0,8.5,9.0,9.5,9.5
3834011010,9.0,8.5,9.5,9.5,9.5
3834011011,9.0,9.0,9.0,9.5,9.5
3834011012,9.0,8.5,9.0,9.5,9.5
3834011013,8.5,8.5,9.0,8.5,9.0
3834011014,8.5,8.5,8.5,9.0,9.0
3834011015,9.0,8.5,9.5,10.0,9.5
3834011016,9.0,8.5,9.0,9.5,9.5
3834011017,9.0,8.5,9.0,9.5,9.5
3834011018,8.0,8.5,8.0,8.0,8.0
3834011019,8.0,8.5,8.5,8.0,8.0
3834011020,8.5,9.0,8.5,8.0,8.5
3834011021,8.5,8.5,9.0,8.5,9.0
3834011022,8.5,8.5,8.0,9.5,9.5
3834011023,8.5,8.5,8.5,9.5,9.5
3834011024,9.0,8.5,9.0,9.5,9.5
3834011025,9.5,9.0,9.5,10.0,9.5
3834011026,9.5,9.0,9.5,9.5,9.5
3834011027,9.5,9.0,9.5,9.5,9.5
3834011028,8.5,9.0,8.5,8.5,8.5
3834011029,9.0,9.0,9.0,9.0,9.5
3834011030,9.0,9.0,9.5,9.0,9.5
3834011031,9.0,9.0,8.5,9.0,9.0
3834011032,8.5,8.5,8.5,9.5,9.5
3834011033,9.0,9.0,9.0,9.0,9.0
3834011034,8.5,9.0,9.0,8.5,8.5
3834011035,9.0,9.0,9.0,9.5,9.5
3834011036,9.0,9.5,9.0,9.0,9.0
3834011037,9.0,9.0,9.5,9.0,9.5
3834011038,8.5,8.5,8.5,8.5,9.0
3834011039,9.0,8.5,9.0,9.5,9.5
3834011040,8.5,8.5,8.5,8.5,9.0
3834011041,9.0,8.5,9.0,9.5,9.5
3834011042,9.0,9.0,9.0,9.0,9.5
3834020001,8.0,9.0,8.0,7.0,8.5
3834020002,7.5,9.0,8.0,8.0,7.0
3834020004,8.0,9.0,8.0,8.5,8.0
3834020005,7.5,9.5,8.0,7.5,7.0
3834020006,8.5,8.5,8.5,9.0,8.5
3834020007,7.5,8.5,7.0,8.0,7.5
3834020009,8.0,9.5,8.0,8.0,8.5
3834020010,8.5,8.5,8.5,9.0,9.0
3834020011,9.5,9.5,9.5,10.0,9.5
3834020012,9.5,9.5,9.5,10.0,9.5
3834020013,9.0,9.0,9.0,9.5,10.0
3834020014,9.0,9.0,9.0,10.0,9.5
3834020015,9.0,9.0,8.5,9.0,9.5
3834020016,9.5,9.5,9.0,10.0,9.5
3834020017,9.0,8.5,9.5,9.5,10.0
3834020018,9.0,8.5,9.5,9.5,10.0
3834020019,9.0,9.0,9.0,9.0,10.0
3834020020,9.0,9.0,10.0,9.0,9.0
3834020021,9.5,9.5,9.5,9.5,9.5
3834020022,8.5,9.5,8.0,9.5,9.5
3834020023,9.0,8.5,9.5,10.0,10.0
3834020024,8.5,8.5,8.5,9.5,10.0
3834020025,9.0,9.0,8.5,9.5,9.0
3834020026,9.5,9.5,9.0,10.0,9.5
3834020027,9.5,10.0,9.0,9.5,9.5
3834020028,9.5,9.0,9.5,9.5,10.0
3834020029,9.5,9.5,9.0,9.5,10.0
3834020030,9.5,9.0,9.5,9.5,10.0
3834020031,9.0,8.5,9.0,9.5,10.0
3834020032,9.0,9.0,8.5,9.0,9.5
3834020033,8.5,8.5,8.0,9.5,10.0
3834529002,5.0,9.0,5.0,5.0,5.0
3834529003,4.5,9.0,3.5,5.5,5.5
3834529004,5.0,9.0,4.5,5.0,5.5
3834529005,9.5,9.0,9.5,10.0,9.5
3834529006,9.0,8.5,9.5,10.0,9.5
3834529007,7.0,9.5,6.0,7.5,7.5
3834529008,9.0,9.0,9.5,8.5,9.5
3834529009,9.0,9.0,8.5,9.0,9.0
3834529010,9.0,9.5,8.5,9.0,9.5
3834529011,8.5,9.0,9.0,8.0,9.0
3834529012,9.0,9.0,9.0,10.0,9.5
3834529013,7.0,8.5,6.0,7.0,7.5
3834529014,9.5,9.0,9.5,9.5,9.5
3834529015,9.0,9.5,9.0,8.5,9.0
3834529016,9.0,9.5,8.5,9.0,9.0
3834529017,3.5,9.5,2.5,4.5,4.5
3834529018,6.5,9.5,6.5,7.0,6.5
3834529019,5.0,9.5,4.0,6.0,5.5
3834529020,6.0,9.5,5.5,6.5,6.5
3834529021,8.0,9.5,7.5,8.5,9.5
3834529022,8.5,9.0,9.0,8.0,9.5
3834529023,9.0,8.5,9.5,10.0,10.0
3834529024,9.5,9.5,9.5,9.5,9.5
3834529025,9.5,9.0,9.5,9.5,9.5
3834529026,9.0,9.0,9.0,9.0,9.0
3834529027,9.0,9.5,9.0,9.0,9.5
3834529028,9.0,8.5,9.0,10.0,9.5
3834529029,9.5,9.0,9.5,10.0,10.0
3834529030,9.0,8.5,9.0,10.0,10.0
3834529031,9.5,9.0,9.5,9.5,9.5
3834529032,9.0,8.5,9.5,10.0,10.0
3834529033,9.0,8.5,9.0,10.0,10.0
3834529034,9.5,9.5,9.5,9.5,9.5
3834529035,9.5,9.0,9.5,9.5,10.0
3834529036,9.0,8.5,9.5,10.0,10.0
3834529037,9.0,8.5,9.0,9.5,10.0
3834529038,7.5,8.5,6.5,9.5,10.0
3834529039,7.5,9.0,6.5,9.5,9.0
3834529040,9.0,9.0,9.5,9.5,9.0
3834529041,8.0,9.0,7.5,10.0,9.5
3834529042,8.5,9.0,8.0,8.5,9.0
3834529043,9.0,8.5,9.5,10.0,10.0
3834529044,9.0,9.0,8.5,9.0,10.0
3834529045,9.0,8.5,9.5,9.5,10.0
3834529046,9.5,9.5,9.5,9.0,9.5
3834529047,9.5,9.5,9.0,9.5,9.5
3834529048,9.5,9.5,9.5,9.5,9.0
3834529049,9.5,9.5,9.5,9.5,9.5
3834529050,9.5,9.5,9.5,9.5,9.5
3834529051,9.0,9.5,9.0,9.0,9.5
3834529052,8.5,9.0,8.0,9.0,9.0
3834529053,9.0,8.5,9.0,9.0,10.0
3834529054,8.0,9.5,8.0,8.5,8.0
3834529055,7.5,8.5,7.5,8.0,7.5
3834529056,7.5,9.0,7.5,8.5,7.0
3834529057,9.0,8.5,9.0,9.5,9.5
3834529058,9.0,9.5,9.0,9.5,9.0
3834529059,9.0,9.5,8.5,9.5,9.0
3834529060,9.5,10.0,9.0,10.0,9.5
3834529061,1.5,9.5,1.0,1.5,1.5
3834529062,9.5,10.0,9.5,9.5,9.5
3834529063,9.5,9.5,9.5,9.5,9.5
3834529064,9.0,8.5,9.0,10.0,9.0
3834529065,9.5,9.5,9.5,9.5,9.0
3834529066,9.0,9.5,9.0,9.5,9.0
3834529067,9.0,9.5,8.5,9.5,9.0
3834529068,9.0,10.0,9.0,9.5,9.0
3834529069,9.0,9.0,9.0,9.5,10.0
3834529071,9.0,9.5,8.5,9.5,9.0
3834529072,9.0,9.5,8.5,9.0,9.0
3834529073,9.0,9.5,8.5,10.0,9.0
3834529074,9.0,9.5,9.0,9.0,9.0
3834529075,9.5,9.5,9.5,10.0,9.0
3834529076,9.5,9.5,9.0,9.5,9.5
3834529077,9.0,9.0,9.5,9.5,9.0
3834529078,9.0,9.5,9.0,9.5,9.0
3834529079,9.5,9.0,9.5,10.0,10.0
3834529080,9.5,9.0,9.5,10.0,10.0
3834529081,9.5,9.5,9.5,9.5,9.0
3834529082,9.5,9.5,9.0,9.5,9.5
3834529083,9.0,9.5,9.0,9.5,9.0
3834529084,9.5,10.0,10.0,9.5,9.0
3834529085,9.5,9.5,10.0,9.5,9.0
3834529086,9.5,9.5,9.0,9.5,9.5
3834529087,9.0,9.5,9.0,9.0,9.5
3834529088,9.0,9.5,8.5,9.5,9.0
3834529089,9.0,9.5,8.5,9.5,9.0
3834529090,8.5,10.0,8.0,9.5,9.0
3834529091,9.0,9.5,9.0,9.5,9.0
3834529092,9.0,9.5,9.0,9.5,9.0
3834529093,9.0,9.5,9.0,9.5,9.0
3834529094,9.0,10.0,9.0,9.5,9.0
3834529095,9.0,10.0,9.0,9.5,9.0
3834529096,9.0,10.0,8.5,9.5,9.0
3834529097,9.0,9.5,9.0,9.5,9.0
3834529098,9.0,10.0,9.0,9.5,9.0
3834529099,9.0,9.5,9.0,9.5,9.0
3834529100,9.0,10.0,9.0,9.5,9.0
3834529101,9.0,9.5,9.0,9.5,9.0
3834529102,9.0,9.5,9.0,9.5,9.0
3834529103,8.5,9.5,8.5,9.0,8.5
3834529104,8.5,8.5,8.5,9.0,8.5
3834529105,9.0,9.0,8.5,9.0,9.0
3834529106,8.5,9.0,8.5,9.0,8.5
3834529107,9.0,9.5,8.5,9.0,9.0
3834529108,9.5,10.0,9.0,10.0,10.0
3834529109,9.0,9.5,8.5,9.5,9.0
3834529110,9.0,9.5,9.0,9.0,9.0
3834529111,9.0,8.5,10.0,9.5,9.5
3834529112,9.0,8.5,10.0,10.0,9.5
3834529113,9.5,9.5,9.5,9.5,9.5
3834529114,9.5,10.0,9.0,9.5,9.5
3834529115,9.5,9.0,9.5,9.5,9.5
3835073001,6.5,9.0,6.0,7.0,7.0
3835073002,9.5,9.5,9.5,10.0,9.0
3835073003,8.5,9.0,8.0,9.0,9.0
3835752001,9.5,9.0,9.5,9.5,9.5
3835752002,9.5,9.5,9.5,9.5,9.5
3835752003,9.5,9.0,9.5,10.0,9.5
3835752004,9.5,9.5,9.5,9.5,9.5
3835752005,9.0,9.0,9.0,8.5,9.0
3835752006,9.0,8.5,9.0,9.5,9.5
3835752007,9.0,8.5,9.5,9.5,9.5
3835752008,9.0,8.5,9.0,9.5,9.5
3835752009,7.5,9.5,8.5,6.5,7.5
3835752010,7.0,8.5,6.5,7.5,7.0
3835752011,8.5,9.0,8.5,8.5,8.0
3835752012,9.0,9.0,9.0,8.5,9.5
3835752013,8.5,9.5,8.5,8.5,9.0
3835752014,9.5,9.0,9.5,9.5,9.5
3835752015,5.5,9.0,4.5,7.5,7.0
3835752016,9.0,9.0,9.0,9.0,9.0
3835752017,8.5,9.0,8.5,8.5,9.0
3835752018,8.5,9.5,8.5,8.5,9.5
3835752019,8.5,9.5,9.0,8.0,8.5
3835752020,9.0,9.5,9.0,9.0,8.5
3835752021,8.5,8.5,9.0,8.5,9.0
3835752022,9.5,9.5,9.5,10.0,9.5
3835752023,9.0,8.5,9.0,9.0,9.5
3835752024,9.0,9.0,9.0,9.5,8.5
3835752025,7.5,9.0,6.5,9.0,9.0
3835752026,9.0,8.5,9.5,9.5,9.5
3835752027,9.0,8.5,9.5,9.5,9.0
3835752028,9.0,8.5,9.0,9.0,9.5
3835752029,9.0,8.5,9.5,9.5,9.5
3835752030,9.0,8.5,9.5,10.0,9.5
3835752031,9.0,8.5,9.0,9.5,9.5
3835752032,9.0,8.5,9.0,9.0,9.5
3835752033,9.0,8.5,9.0,9.0,9.5
3835752034,9.0,8.5,9.0,9.5,9.5
3835752035,9.0,9.0,9.0,9.5,9.5
3835752036,9.0,9.5,8.5,9.5,9.5
3835752037,9.5,9.0,9.5,9.5,9.5
3835752038,9.0,9.0,9.0,9.5,9.5
3835752039,9.0,9.5,9.0,9.0,9.5
3835752040,9.5,9.5,9.5,10.0,9.5
3835752041,6.0,9.0,5.0,6.5,7.5
3835752042,7.5,9.0,6.5,7.5,8.0
3835752043,8.0,8.5,8.0,8.0,8.0
3835752044,7.0,9.0,6.5,7.0,8.0
3835752046,8.0,9.5,9.0,8.0,8.0
3835752047,8.0,9.0,8.5,8.0,8.0
3835752048,6.5,9.0,8.0,6.5,6.5
3835752049,8.5,9.5,8.5,8.5,8.5
3835752050,8.0,9.0,8.5,8.0,8.0
3835752051,8.0,9.5,8.5,8.0,8.0
3835752052,7.0,8.5,8.5,7.0,7.0
3835752053,7.5,9.5,7.5,7.5,8.0
3835752054,8.5,8.5,9.0,8.5,9.0
3835752055,7.5,9.0,7.5,8.0,7.5
3835752056,8.0,9.0,7.5,8.0,8.5
3835752057,9.0,8.5,9.5,9.5,9.5
3835752058,9.5,9.5,9.5,9.5,9.5
3835752059,8.5,9.0,8.5,8.5,9.0
3835752060,6.5,9.5,5.5,7.0,7.0
3835972001,8.5,9.0,8.5,8.5,9.0
3835972002,9.0,9.0,9.5,9.5,9.0
3835972003,9.0,9.0,9.0,9.0,9.0
3835972004,8.5,8.5,8.5,8.5,8.5
3835972005,9.0,9.0,9.0,8.5,9.0
3835972006,9.0,8.5,9.0,9.0,9.0
3835972007,8.5,9.0,9.0,8.0,9.0
3835972008,9.0,8.5,9.0,9.0,9.0
3835972009,9.0,8.5,9.0,9.0,9.0
3835972010,8.5,8.5,9.0,8.5,9.0
3835972011,8.5,8.5,9.0,8.5,9.0
3836849001,9.0,8.5,9.5,9.5,9.5
3836849002,9.5,9.0,9.5,9.5,9.5
3836849003,9.5,9.0,9.5,9.5,9.5
3836849004,9.5,9.0,9.5,10.0,9.5
3836849005,9.5,9.0,9.5,10.0,9.5
3836849006,9.0,9.0,9.0,9.5,9.5
3836849007,9.0,8.5,9.0,9.5,9.5
3836849008,9.0,8.5,9.0,9.0,9.5
3836849009,9.0,8.5,9.5,9.5,9.5
3836849010,9.0,8.5,9.5,9.0,9.5
3836849011,9.5,9.5,9.5,9.5,9.5
3836849012,9.5,9.5,9.5,9.5,9.5
3836849013,9.5,9.0,9.5,9.5,9.5
3836849015,5.5,8.5,4.5,8.0,8.0
3836849016,8.5,8.5,8.5,9.0,9.0
3836849018,8.5,8.5,9.0,8.5,8.5
3836849019,9.0,9.5,9.0,9.0,9.5
3836849020,9.0,9.0,9.0,9.0,8.5
3836849021,9.0,8.5,9.0,9.0,9.0
3836849022,9.0,9.5,9.0,9.0,9.0
3836849023,9.5,9.5,9.5,9.5,9.5
3836849024,9.5,9.5,9.5,9.5,9.0
3836849025,9.5,9.0,9.5,9.5,9.5
3836849026,9.0,9.0,9.5,9.0,9.5
3836849027,9.0,8.5,9.5,9.5,9.5
3836849028,9.0,8.5,9.0,9.5,9.0
3836849029,9.0,8.5,9.5,9.0,9.0
3836849030,9.5,9.0,9.5,9.5,9.5
3836849031,9.5,9.5,9.5,10.0,9.5
3836849032,9.5,9.5,9.5,9.5,10.0
3836849033,9.5,9.5,9.0,9.5,9.5
3836849034,9.5,9.5,9.5,9.5,9.5
3836849035,9.5,9.0,9.5,9.5,9.5
3836849036,9.5,9.0,9.5,9.5,10.0
3836849037,9.5,9.0,9.5,9.5,9.5
3836849038,9.5,9.5,9.5,9.5,9.5
3836849039,9.5,9.0,9.5,9.5,9.5
3836849040,9.5,9.5,9.5,9.5,9.5
3836849041,9.5,9.0,9.5,10.0,9.5
3836849042,9.5,9.5,9.5,9.5,9.5
3836849043,9.5,9.5,9.5,9.5,9.5
3836849044,9.5,9.0,9.5,9.5,9.5
3836849045,9.5,9.5,9.5,9.5,9.5
3836849046,9.0,9.0,9.0,9.5,9.5
3836849047,9.0,9.0,9.0,9.5,9.0
3836849048,9.5,9.0,9.5,9.5,9.5
3836849049,8.5,9.0,9.0,9.0,8.0
3836849050,9.0,9.5,9.0,9.0,8.5
3836849051,9.0,9.5,9.0,9.5,8.5
3836849052,9.0,9.0,9.0,9.0,8.5
3836849053,9.5,9.0,9.5,9.5,9.5
3836849054,9.0,9.5,9.0,9.5,8.5
3836849055,9.0,9.0,9.5,9.0,9.5
3836849056,9.5,9.5,9.5,9.5,9.5
3836849057,9.0,9.0,9.5,9.0,9.5
3836849058,9.0,9.0,9.0,9.0,8.5
3836849059,9.0,8.5,9.5,9.0,9.5
3836849060,9.0,8.5,9.5,9.0,9.5
3836849061,9.0,9.0,9.0,9.0,8.5
3836849062,8.5,8.5,8.5,9.0,8.5
3836849063,9.5,9.5,9.5,9.0,9.5
3836849064,9.0,8.5,9.5,9.0,9.5
3836849065,8.5,8.5,9.0,9.0,8.5
3836849066,9.5,9.5,9.5,9.0,9.5
3836849067,9.0,8.5,9.5,9.0,9.0
3836849068,9.0,9.5,9.0,9.0,8.5
3836849069,9.0,8.5,9.5,9.0,9.5
3836849070,9.0,9.0,9.0,9.0,8.5
3836849071,9.0,9.0,9.0,9.0,9.0
3836849072,9.0,9.0,9.0,9.0,9.5
3836849073,9.0,9.5,9.5,9.0,8.5
3836849074,8.5,8.5,9.0,9.0,8.5
3836849075,9.0,9.0,9.0,9.0,9.0
3836849076,9.0,9.5,9.0,9.0,8.5
3836849077,9.0,8.5,9.5,9.0,9.5
3836849078,8.5,9.0,8.5,9.0,8.5
3836849079,9.0,9.0,9.0,9.0,9.0
3836849080,8.5,8.5,9.0,9.0,8.5
3836849081,8.0,9.5,9.0,9.0,7.5
3836849082,9.0,9.0,9.5,9.0,9.0
3836849083,8.5,9.5,8.5,9.0,8.5
3836849084,9.0,9.0,9.5,9.0,8.5
3836849085,9.0,9.0,9.0,9.0,8.5
3836849086,9.0,8.5,9.5,9.5,9.0
3836849087,8.5,8.5,8.5,9.0,9.0
3836849088,8.5,8.5,9.0,9.0,8.5
3836849089,9.0,9.5,9.0,9.5,9.0
3836849090,8.5,9.5,9.0,9.0,8.0
3836849091,9.0,9.0,9.0,9.0,9.0
3836849092,8.5,8.5,9.5,9.0,8.5
3836849093,9.0,8.5,9.0,9.0,9.5
3836849094,9.0,9.0,9.0,9.5,8.5
3836849095,9.0,9.0,9.5,9.0,8.5
3836849096,9.0,8.5,9.5,9.0,9.0
3836849097,9.0,9.0,9.5,9.0,9.5
3836849098,9.5,9.5,9.5,9.5,9.5
3836849099,9.0,9.5,9.0,9.0,9.5
3836849100,9.0,9.0,9.0,9.0,9.5
3836849101,7.5,9.5,8.0,8.0,7.0
3836849102,9.0,8.5,9.5,9.5,9.5
3836849103,9.0,9.0,9.0,9.5,9.5
3836849104,9.5,9.5,9.5,9.5,9.5
3836849105,9.0,8.5,9.5,9.5,9.5
3836849106,9.5,9.5,9.5,9.5,9.5
3836849107,9.5,9.5,9.5,9.5,9.5
3836849108,9.0,8.5,9.5,10.0,9.5
3836849109,9.0,8.0,9.5,10.0,9.5
3836849110,9.5,9.0,9.5,9.5,9.5
3836849111,9.5,9.5,9.5,9.5,9.5
3837100001,9.5,9.0,9.5,9.5,9.5
3837100002,10.0,10.0,10.0,10.0,10.0
3837100003,9.0,8.5,10.0,10.0,10.0
3837100004,9.0,9.0,9.5,9.5,9.0
3837100005,10.0,9.5,10.0,10.0,10.0
3837100006,9.5,9.5,10.0,9.5,10.0
3837100008,10.0,10.0,10.0,10.0,9.5
3837100009,9.5,9.5,10.0,9.5,9.5
3837100010,9.0,9.5,9.5,9.0,9.0
3837100011,9.5,10.0,10.0,9.5,9.0
3837100012,9.5,9.5,10.0,9.5,9.5
3837100013,9.5,10.0,10.0,10.0,9.0
3837100014,10.0,10.0,10.0,10.0,10.0
3837100015,9.5,9.0,10.0,9.5,9.5
3837100016,9.0,8.5,10.0,10.0,9.5
3837100017,9.5,9.0,10.0,10.0,9.5
3837100018,10.0,9.5,10.0,10.0,10.0
3837100020,9.5,10.0,9.5,10.0,9.5
3837100021,9.5,10.0,9.5,10.0,9.5
3837100022,9.5,9.0,9.5,10.0,9.5
3837100023,9.5,9.0,9.5,10.0,9.5
3837100024,9.5,9.5,9.5,10.0,10.0
3837100025,9.0,9.0,8.5,9.0,9.0
3837100027,9.5,9.5,9.5,10.0,10.0
3837100028,9.5,9.5,9.5,10.0,10.0
3837100029,10.0,10.0,9.5,10.0,10.0
3837100030,10.0,10.0,9.5,10.0,10.0
3837100031,10.0,10.0,9.5,10.0,10.0
3837197001,8.0,9.5,8.0,7.5,8.0
3837197002,10.0,10.0,9.5,10.0,10.0
3837197003,10.0,10.0,10.0,10.0,9.5
3837197004,9.0,10.0,9.5,8.5,9.0
3837197005,9.0,9.5,9.0,9.0,9.5
3837197006,9.5,9.0,10.0,9.5,9.5
3837197007,5.5,9.0,5.5,5.5,5.5
3837197008,9.0,8.5,9.0,9.0,9.0
3837197009,9.5,9.5,9.5,10.0,9.5
3837197010,9.0,9.5,9.0,8.5,9.0
3837197011,3.5,9.0,3.5,3.5,4.0
3838434006,9.0,8.5,9.5,10.0,9.5
3838512001,9.0,9.5,8.5,9.0,9.5
3838512002,9.0,8.5,9.5,9.5,9.5
3838512003,9.0,8.5,9.0,9.5,9.0
3838512004,7.0,9.5,8.0,7.0,7.0
3838512005,8.5,9.0,8.0,8.5,8.5
3838512006,8.0,9.0,8.0,7.5,8.0
3838512007,8.5,9.5,8.5,8.0,8.5
3838512008,9.0,9.0,9.0,9.0,9.0
3838512009,9.5,9.5,9.5,9.5,9.5
3838512010,9.5,9.0,9.5,9.5,9.5
3838512011,9.0,8.5,9.0,9.0,9.5
3838512012,9.0,9.5,9.0,9.0,9.5
3838512013,9.5,9.0,9.5,9.5,9.5
3838512014,9.0,9.0,9.0,9.5,9.5
3838512015,8.5,9.0,8.5,9.0,8.5
3838512016,9.0,8.5,9.5,9.5,9.0
3838512017,9.0,9.0,9.0,9.5,9.5
3838512018,8.0,9.0,8.5,7.5,9.0
3838512019,9.0,8.5,9.5,9.5,9.5
3838512020,9.0,9.0,9.0,9.5,9.5
3838512021,9.0,8.5,9.0,9.5,9.5
3838512022,9.0,9.0,9.5,9.5,9.0
3838512023,9.0,9.0,9.0,9.0,9.0
3838512024,9.0,9.0,9.0,9.0,9.5
3838512025,8.5,8.5,9.0,8.5,9.0
3838512026,9.5,9.5,9.5,9.5,9.6
3838512027,8.5,9.0,8.5,9.5,8.5
3838512028,9.5,9.0,9.5,9.5,9.5
3838512029,9.0,8.5,9.0,9.0,9.5
3838512030,8.5,8.5,9.0,8.0,8.5
3838512031,7.5,9.0,7.5,7.0,8.5
3838512032,8.5,9.0,8.5,8.0,8.5
3838512033,8.0,9.5,8.5,7.5,9.0
3838512034,9.0,9.5,9.0,9.0,8.5
3838512035,8.5,8.5,8.5,8.5,8.5
3838512036,7.0,9.5,9.0,7.0,7.0
3838512037,9.0,9.0,9.0,8.5,9.0
3838512038,9.0,8.5,9.5,9.0,9.5
3838512039,8.0,9.0,8.0,8.0,9.0
3838512040,9.5,9.0,9.5,9.5,9.5
3838512041,8.5,8.5,8.5,8.5,8.0
3838512042,6.5,9.0,7.5,6.5,6.0
3838512043,8.0,8.5,8.5,8.0,8.0
3838512044,8.5,9.0,8.0,9.0,8.5
3838512045,8.0,9.5,8.5,7.5,8.5
3838512046,8.0,9.0,8.0,7.0,8.5
3838512047,8.5,8.5,9.0,8.5,8.5
3838512048,8.5,9.0,8.5,8.5,9.0
3838512049,8.5,9.0,8.5,8.5,8.5
3838512050,9.0,9.5,8.5,9.5,9.5
3838512051,7.5,9.0,7.5,7.0,8.5
3838512052,9.0,8.5,9.0,9.5,9.5
3838512053,9.0,9.0,9.0,9.5,9.5
3838512054,9.0,9.0,9.0,9.5,9.5
3838512055,8.0,8.5,7.5,8.0,8.5
3838512056,8.5,8.5,8.5,9.0,9.0
3838512057,8.5,8.5,8.5,9.0,9.0
3838512058,8.5,8.5,8.5,8.5,8.5
3838512059,9.0,8.5,9.5,9.5,9.5
3838512060,9.0,9.0,9.0,9.0,9.5
3838512061,9.0,8.5,9.0,9.0,9.0
3838512062,8.5,9.5,8.5,8.5,9.0
3838512063,7.5,9.0,8.5,6.5,8.5
3838512064,8.0,9.0,8.0,8.0,8.0
3838512065,8.0,9.0,8.0,8.0,8.5
3838512066,9.0,8.5,9.0,9.0,9.5
3838512067,8.5,8.5,9.0,8.5,9.0
3838512068,8.5,8.5,9.0,8.5,9.0
3838512069,8.0,9.0,7.5,8.5,9.0
3838512070,9.0,9.5,8.5,9.5,9.5
3838512071,8.5,9.0,8.0,9.5,9.5
3838512072,9.0,9.5,9.0,9.0,9.0
3838512073,9.0,9.0,9.0,9.0,9.0
3838512074,9.0,8.5,9.0,9.0,9.0
3838512075,9.0,8.5,9.0,9.5,9.0
3838512076,9.0,8.5,9.5,9.0,9.5
3838512077,9.5,9.0,9.5,9.5,9.5
3838512078,9.0,8.5,9.5,9.0,9.5
3838512079,9.5,9.0,9.5,9.5,9.5
3838512080,9.5,9.0,9.5,9.5,9.5
3838512081,9.0,8.5,9.5,10.0,9.5
3838512082,9.5,9.0,9.5,9.5,9.5
3838512083,9.0,9.0,9.5,9.5,9.0
3838512084,9.0,9.5,9.0,9.0,9.0
3838512085,9.0,9.0,9.0,8.5,9.0
3838512086,9.0,8.5,9.0,9.0,9.5
3838512087,8.5,8.5,8.0,9.0,9.0
3838512088,8.0,8.5,8.5,8.0,8.0
3838512089,8.0,8.5,8.0,8.0,8.0
3838512090,9.0,8.5,9.0,9.0,9.0
3838512091,8.5,8.5,8.0,9.0,9.0
3838512092,9.0,8.5,9.5,9.5,9.5
3838512093,9.0,8.5,9.0,9.0,9.0
3838512094,8.5,9.5,8.5,8.5,8.5
3838512095,8.0,9.0,8.0,8.0,8.0
3838512096,9.0,8.5,9.0,9.5,9.5
3838512097,9.0,9.0,9.0,9.5,9.5
3838512098,8.5,9.0,8.0,9.0,9.0
3838512099,7.5,9.0,6.5,8.5,8.0
3838512101,8.0,9.0,8.0,8.0,8.0
3838512102,9.0,8.5,9.0,9.0,9.0
3838512103,9.0,8.5,9.0,9.0,9.0
