Identifier,Grade,Grade_Ground_Truth,Centering,Centering_Ground_Truth,Surface,Surface_Ground_Truth,Corners,Corners_Ground_Truth,Edges,Edges_Ground_Truth
3845823043,8.5,8.0,9.0,9.5,8.0,8.0,8.5,8.0,8.5,9.0
3845823048,8.0,8.5,9.0,9.5,8.0,8.5,8.0,8.5,8.0,9.0
3845823052,8.0,9.0,9.0,9.5,8.0,9.0,8.0,9.0,8.0,9.5
3845823056,8.5,9.0,9.0,9.5,8.0,9.0,8.0,9.0,8.5,8.5
3845823058,8.5,7.5,9.0,9.0,8.0,6.5,8.0,9.0,8.5,8.5
3845823061,8.5,9.0,9.0,9.5,8.0,9.0,8.0,9.0,8.5,9.0
3845823064,8.5,7.5,9.0,9.5,8.0,6.5,8.0,9.0,8.5,9.0
3846363006,8.5,9.0,9.0,9.5,7.0,9.0,9.0,9.0,8.5,8.5
3846716004,9.0,8.5,9.0,8.5,8.0,8.5,9.0,8.0,9.0,8.5
3846885002,9.0,9.5,9.0,10.0,9.0,9.5,9.0,10.0,9.0,9.5
3846885003,9.0,9.0,9.0,8.0,9.0,9.0,9.0,10.0,9.0,9.5
3846885005,9.0,8.0,9.0,8.5,9.0,7.5,9.0,10.0,9.0,10.0
3846885011,9.0,8.5,9.0,9.0,9.0,8.5,9.0,8.5,9.0,9.5
3846885012,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,8.5,9.5
3846885017,9.0,9.0,9.0,8.5,8.5,9.5,9.0,9.5,9.0,10.0
3846885018,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.5
3846885019,9.0,9.5,9.0,9.0,8.5,9.5,9.0,10.0,9.0,10.0
3846885025,9.0,8.5,9.0,9.5,8.0,9.0,9.5,9.0,9.0,8.0
3846885037,9.0,10.0,9.0,10.0,9.0,9.5,9.0,10.0,9.0,10.0
3846885038,9.0,10.0,9.0,10.0,9.0,9.5,9.0,10.0,9.0,10.0
3846885040,9.0,9.5,9.0,9.5,8.5,9.0,9.0,9.5,8.5,9.5
3846885043,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,9.5
3846885045,8.5,8.5,9.0,9.5,8.0,8.0,8.0,9.0,8.5,9.0
3852955001,9.0,9.5,9.0,9.5,9.0,10.0,9.5,10.0,9.0,9.5
3852955010,9.0,8.0,9.0,9.0,9.0,8.0,9.5,8.0,9.0,9.5
3855928003,8.0,5.5,9.0,8.5,8.0,5.0,8.0,5.5,8.0,6.0
3856535023,8.5,7.5,9.0,9.0,8.0,8.0,8.0,7.0,8.5,8.0
3856535026,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.5,8.5,9.0
3857203023,9.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
3857203033,9.0,5.5,9.0,8.5,7.5,4.5,9.0,7.5,9.0,7.5
3857203035,8.5,7.5,9.0,8.5,7.0,7.5,9.0,7.5,9.0,8.0
3857203045,9.0,5.5,9.0,9.0,7.5,5.5,9.0,5.5,9.0,6.0
3857203063,9.0,6.0,9.0,9.0,8.5,6.5,9.0,5.5,9.0,6.0
3857203065,9.0,7.5,9.0,9.0,8.0,9.0,9.0,7.0,9.0,7.5
3857203068,9.0,5.5,9.0,9.0,8.0,6.0,9.0,5.5,9.0,5.5
3857203072,9.0,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.0,9.5
3857203075,9.0,9.0,9.0,9.0,7.5,9.0,9.0,9.5,9.0,8.5
3857203095,9.0,7.0,9.0,9.0,9.0,8.5,9.0,7.0,9.0,6.5
3857203097,9.0,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.0,9.5
3863015001,9.0,9.0,9.0,9.0,8.0,9.0,8.5,9.0,9.0,9.0
3865838002,9.0,9.0,9.0,9.5,9.0,8.5,9.5,9.5,9.0,9.5
3865838018,9.0,9.5,9.0,9.0,8.5,9.5,9.0,9.5,9.0,9.5
3865838023,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0
3865838027,9.0,9.5,9.0,10.0,9.0,9.5,9.5,9.5,9.0,9.5
3865932002,9.0,10.0,9.0,9.5,8.0,10.0,9.0,10.0,9.0,10.0
3865932004,9.0,9.5,9.0,9.0,8.0,9.5,9.5,10.0,9.0,9.5
3865932010,8.0,8.5,9.0,9.0,6.0,8.0,8.5,9.0,8.5,9.0
3865932016,8.0,7.5,9.0,8.5,6.0,6.5,9.0,8.0,8.5,7.5
3865932021,9.0,9.5,9.0,10.0,8.0,9.0,9.5,10.0,9.0,10.0
3871141001,9.0,9.5,9.0,9.5,9.0,9.0,9.0,10.0,8.5,9.5
